quando                  | quem   | balcao | o_que                            | canal_criado/usado  
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3199   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3205   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3198   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3206   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3207   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3197   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3208   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3209   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3219   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3220   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3221   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3216   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3215   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3217   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3218   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3214   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3213   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3212   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3211   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3210   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3221   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3220   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3219   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3222   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3223   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3224   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3225   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3226   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3227   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3228   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3229   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3230   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3231   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3232   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3257   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3260   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3228   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3227   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3229   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3226   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3230   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3231   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3225   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3232   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3257   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3224   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3223   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3222   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3260   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3261   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3262   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3256   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3258   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3259   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3263   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3264   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3265   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3266   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3267   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3268   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3269   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3270   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3261   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3259   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3265   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3266   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3264   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3267   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3263   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3268   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3258   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3269   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3270   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3256   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3262   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3271   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3272   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3273   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3274   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3255   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3318   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3319   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3317   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3320   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3316   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3315   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3314   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3313   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3319   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3318   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3317   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3320   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3255   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3316   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3315   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3274   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3314   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3313   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3273   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3272   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3271   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3321   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3322   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3323   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3324   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3325   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3326   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3327   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3328   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3329   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3380   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3381   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3379   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3382   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3323   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3322   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3321   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3327   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3326   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3325   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3380   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3329   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3328   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3381   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3379   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3382   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3378   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3324   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3378   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3377   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3376   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3410   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3415   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3414   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3416   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3417   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3417   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3416   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3414   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3415   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3410   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3376   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3377   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3413   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3412   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3411   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3456   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3455   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3457   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3454   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3458   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3459   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3460   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3461   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3462   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3463   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3464   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3465   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3466   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3467   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3468   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3469   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3470   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3471   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3412   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3413   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3472   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3492   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3493   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3491   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3494   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3490   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3495   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3489   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3496   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3459   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3460   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3458   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3461   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3462   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3454   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3463   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3457   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3464   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3465   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3466   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3467   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3468   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3455   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3469   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3470   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3471   
Wed May 27 13:41:50 2015| Balcao | 1      |     Balcao começa Atendimento | fc_3456   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3497   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3488   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3526   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3528   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3529   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3527   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3530   
Wed May 27 13:41:50 2015| Cliente| 1      |       Cliente pede Atendimento | fc_3531   
